sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File Documentation for the Institutional Characteristics Data File, 2019-20",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,IC2019
Introduction,4,  Release 1,July 2020
Introduction,5,  Release 2,March 2021
Introduction,6,Filename,IC2019_RV
Introduction,7,  Final/revised release:,July 2021
Introduction,8,,
Introduction,9,Overview,"This file contains data on program and award level offerings, control and affiliation of institution. It also contains information on special learning opportunities, student services, disability services, tuition plans and athletic conference associations. Services and programs for service members and veterans are also included.  Admissions and test score data, which has been part of the Institutional Characteristics survey component since 2001-02, was moved to the new ADM survey component in 2014 and will be released with other survey components of the IPEDS winter collection module.
Release 2:  Several variables including open admissions policy, distance education offerings and library services were updated based on admissions data collected in the winter collection, distance education fall enrollments and academic library data collected in the spring of the IPEDS survey year. ",,,,,,,,
Introduction,10,Note,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) web tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match tables from the First Look web tables based on provisional data. ",,,,,,,,
Introduction,11,,,,,,,,,,
Introduction,12,Contents of spreadsheet,,,,,,,,,
Introduction,13
Introduction,14,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,15,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,16,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(provisional release),,,,,,,,
Introduction,17,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file.(provisional release)",,,,,,,,
Introduction,18,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable. (final/revised release),,,,,,,,
Introduction,19,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (final/revised release)",,,,,,,,
Introduction,20,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
Frequencies,74,10406,RELAFFIL,44,Moravian Church,2,0.03
Frequencies,75,10406,RELAFFIL,78,Multiple Protestant Denomination,6,0.09
Frequencies,76,10406,RELAFFIL,106,Muslim,2,0.03
Frequencies,77,10406,RELAFFIL,108,Non-Denominational,6,0.09
Frequencies,78,10406,RELAFFIL,45,North American Baptist,1,0.02
Frequencies,79,10406,RELAFFIL,100,Original Free Will Baptist,1,0.02
Frequencies,80,10406,RELAFFIL,79,Other Protestant,28,0.44
Frequencies,81,10406,RELAFFIL,47,Pentecostal Holiness Church,3,0.05
Frequencies,82,10406,RELAFFIL,107,Plymouth Brethren,1,0.02
Frequencies,83,10406,RELAFFIL,103,Presbyterian,3,0.05
Frequencies,84,10406,RELAFFIL,66,Presbyterian Church (USA),55,0.86
Frequencies,85,10406,RELAFFIL,73,Protestant Episcopal,8,0.13
Frequencies,86,10406,RELAFFIL,49,Reformed Church in America,5,0.08
Frequencies,87,10406,RELAFFIL,81,Reformed Presbyterian Church,3,0.05
Frequencies,88,10406,RELAFFIL,30,Roman Catholic,244,3.84
Frequencies,89,10406,RELAFFIL,92,Russian Orthodox,1,0.02
Frequencies,90,10406,RELAFFIL,95,Seventh Day Adventist,14,0.22
Frequencies,91,10406,RELAFFIL,75,Southern Baptist,24,0.38
Frequencies,92,10406,RELAFFIL,94,The Church of Jesus Christ of Latter-day Saints,4,0.06
Frequencies,93,10406,RELAFFIL,97,The Presbyterian Church in America,2,0.03
Frequencies,94,10406,RELAFFIL,88,Undenominational,21,0.33
Frequencies,95,10406,RELAFFIL,93,Unitarian Universalist,2,0.03
Frequencies,96,10406,RELAFFIL,84,United Brethren Church,1,0.02
Frequencies,97,10406,RELAFFIL,76,United Church of Christ,14,0.22
Frequencies,98,10406,RELAFFIL,71,United Methodist,90,1.41
Frequencies,99,10406,RELAFFIL,89,Wesleyan,8,0.13
Frequencies,100,10406,RELAFFIL,33,Wisconsin Evangelical Lutheran Synod,2,0.03
Frequencies,101,10406,RELAFFIL,99,Other (none of the above),12,0.19
Frequencies,102,10406,RELAFFIL,-2,Not applicable,5445,85.59
Frequencies,103,10411,LEVEL1,1,Yes,3340,52.5
Frequencies,104,10411,LEVEL1,0,Implied no,3022,47.5
Frequencies,105,10416,LEVEL2,1,Yes,3868,60.8
Frequencies,106,10416,LEVEL2,0,Implied no,2494,39.200000000000003
Frequencies,107,10421,LEVEL3,1,Yes,2741,43.08
Frequencies,108,10421,LEVEL3,0,Implied no,3621,56.92
Frequencies,109,10426,LEVEL4,1,Yes,745,11.71
Frequencies,110,10426,LEVEL4,0,Implied no,5617,88.29
Frequencies,111,10431,LEVEL5,1,Yes,2556,40.18
Frequencies,112,10431,LEVEL5,0,Implied no,2023,31.8
Frequencies,113,10431,LEVEL5,-2,Not applicable,1783,28.03
Frequencies,114,10436,LEVEL6,1,Yes,1110,17.45
Frequencies,115,10436,LEVEL6,0,Implied no,3469,54.53
Frequencies,116,10436,LEVEL6,-2,Not applicable,1783,28.03
Frequencies,117,10441,LEVEL7,1,Yes,2081,32.71
Frequencies,118,10441,LEVEL7,0,Implied no,2498,39.26
Frequencies,119,10441,LEVEL7,-2,Not applicable,1783,28.03
Frequencies,120,10446,LEVEL8,1,Yes,786,12.35
Frequencies,121,10446,LEVEL8,0,Implied no,3793,59.62
Frequencies,122,10446,LEVEL8,-2,Not applicable,1783,28.03
Frequencies,123,10466,LEVEL12,0,Implied no,6362,100
Frequencies,124,10452,LEVEL17,1,Yes,839,13.19
Frequencies,125,10452,LEVEL17,0,Implied no,3740,58.79
Frequencies,126,10452,LEVEL17,-2,Not applicable,1783,28.03
Frequencies,127,10453,LEVEL18,1,Yes,819,12.87
Frequencies,128,10453,LEVEL18,0,Implied no,3760,59.1
Frequencies,129,10453,LEVEL18,-2,Not applicable,1783,28.03
Frequencies,130,10454,LEVEL19,1,Yes,158,2.48
Frequencies,131,10454,LEVEL19,0,Implied no,4421,69.489999999999995
Frequencies,132,10454,LEVEL19,-2,Not applicable,1783,28.03
Frequencies,133,10901,CALSYS,1,Semester,3184,50.05
Frequencies,134,10901,CALSYS,2,Quarter,383,6.02
Frequencies,135,10901,CALSYS,3,Trimester,138,2.17
Frequencies,136,10901,CALSYS,4,Four-one-four plan,108,1.7
Frequencies,137,10901,CALSYS,5,Other academic year,188,2.96
Frequencies,138,10901,CALSYS,6,Differs by program,820,12.89
Frequencies,139,10901,CALSYS,7,Continuous,1468,23.07
Frequencies,140,10901,CALSYS,-2,Not applicable,73,1.1499999999999999
Frequencies,141,10926,FT_UG,1,Yes,5945,93.45
Frequencies,142,10926,FT_UG,2,No,344,5.41
Frequencies,143,10926,FT_UG,-2,Not applicable,73,1.1499999999999999
Frequencies,144,10931,FT_FTUG,1,Yes,5781,90.87
Frequencies,145,10931,FT_FTUG,2,No,508,7.98
Frequencies,146,10931,FT_FTUG,-2,Not applicable,73,1.1499999999999999
Frequencies,147,15301,FTGDNIDP,1,Yes,2060,32.380000000000003
Frequencies,148,15301,FTGDNIDP,2,No,1715,26.96
Frequencies,149,15301,FTGDNIDP,-2,Not applicable,2587,40.659999999999997
Frequencies,150,10946,PT_UG,1,Yes,4398,69.13
Frequencies,151,10946,PT_UG,2,No,1891,29.72
Frequencies,152,10946,PT_UG,-2,Not applicable,73,1.1499999999999999
Frequencies,153,10951,PT_FTUG,1,Yes,3880,60.99
Frequencies,154,10951,PT_FTUG,2,No,2409,37.869999999999997
Frequencies,155,10951,PT_FTUG,-2,Not applicable,73,1.1499999999999999
Frequencies,156,15306,PTGDNIDP,1,Yes,1931,30.35
Frequencies,157,15306,PTGDNIDP,2,No,1844,28.98
Frequencies,158,15306,PTGDNIDP,-2,Not applicable,2587,40.659999999999997
Frequencies,159,15311,DOCPP,1,Yes,784,12.32
Frequencies,160,15311,DOCPP,-2,Not applicable,5578,87.68
Frequencies,161,15316,DOCPPSP,1,Yes,413,6.49
Frequencies,162,15316,DOCPPSP,2,No,371,5.83
Frequencies,163,15316,DOCPPSP,-2,Not applicable,5578,87.68
Frequencies,164,10516,OPENADMP,1,Yes,3796,59.67
Frequencies,165,10516,OPENADMP,2,No,2033,31.96
Frequencies,166,10516,OPENADMP,-2,Not applicable,533,8.3800000000000008
Frequencies,167,16141,VET1,1,Yes,2870,45.11
Frequencies,168,16141,VET1,0,Implied no,3410,53.6
Frequencies,169,16141,VET1,-1,Not reported,9,0.14000000000000001
Frequencies,170,16141,VET1,-2,Not applicable,73,1.1499999999999999
Frequencies,171,16142,VET2,1,Yes,2918,45.87
Frequencies,172,16142,VET2,0,Implied no,3362,52.85
Frequencies,173,16142,VET2,-1,Not reported,9,0.14000000000000001
Frequencies,174,16142,VET2,-2,Not applicable,73,1.1499999999999999
Frequencies,175,16143,VET3,1,Yes,3318,52.15
Frequencies,176,16143,VET3,0,Implied no,2962,46.56
Frequencies,177,16143,VET3,-1,Not reported,9,0.14000000000000001
Frequencies,178,16143,VET3,-2,Not applicable,73,1.1499999999999999
Frequencies,179,16144,VET4,1,Yes,1667,26.2
Frequencies,180,16144,VET4,0,Implied no,4613,72.510000000000005
Frequencies,181,16144,VET4,-1,Not reported,9,0.14000000000000001
Frequencies,182,16144,VET4,-2,Not applicable,73,1.1499999999999999
Frequencies,183,16145,VET5,1,Yes,2225,34.97
Frequencies,184,16145,VET5,0,Implied no,4055,63.74
Frequencies,185,16145,VET5,-1,Not reported,9,0.14000000000000001
Frequencies,186,16145,VET5,-2,Not applicable,73,1.1499999999999999
Frequencies,187,16149,VET9,1,Yes,1456,22.89
Frequencies,188,16149,VET9,0,Implied no,4824,75.83
Frequencies,189,16149,VET9,-1,Not reported,9,0.14000000000000001
Frequencies,190,16149,VET9,-2,Not applicable,73,1.1499999999999999
Frequencies,191,10681,CREDITS1,1,Yes,3018,47.44
Frequencies,192,10681,CREDITS1,0,Implied no,3262,51.27
Frequencies,193,10681,CREDITS1,-1,Not reported,9,0.14000000000000001
Frequencies,194,10681,CREDITS1,-2,Not applicable,73,1.1499999999999999
Frequencies,195,10686,CREDITS2,1,Yes,2163,34
Frequencies,196,10686,CREDITS2,0,Implied no,4117,64.709999999999994
Frequencies,197,10686,CREDITS2,-1,Not reported,9,0.14000000000000001
Frequencies,198,10686,CREDITS2,-2,Not applicable,73,1.1499999999999999
Frequencies,199,10691,CREDITS3,1,Yes,3275,51.48
Frequencies,200,10691,CREDITS3,0,Implied no,3005,47.23
Frequencies,201,10691,CREDITS3,-1,Not reported,9,0.14000000000000001
Frequencies,202,10691,CREDITS3,-2,Not applicable,73,1.1499999999999999
Frequencies,203,10696,CREDITS4,1,Yes,2644,41.56
Frequencies,204,10696,CREDITS4,0,Implied no,3636,57.15
Frequencies,205,10696,CREDITS4,-1,Not reported,9,0.14000000000000001
Frequencies,206,10696,CREDITS4,-2,Not applicable,73,1.1499999999999999
Frequencies,207,10721,SLO5,1,Yes,1050,16.5
Frequencies,208,10721,SLO5,0,Implied no,5230,82.21
Frequencies,209,10721,SLO5,-1,Not reported,9,0.14000000000000001
Frequencies,210,10721,SLO5,-2,Not applicable,73,1.1499999999999999
Frequencies,211,10726,SLO51,1,Yes,968,15.22
Frequencies,212,10726,SLO51,0,Implied no,5312,83.5
Frequencies,213,10726,SLO51,-1,Not reported,9,0.14000000000000001
Frequencies,214,10726,SLO51,-2,Not applicable,73,1.1499999999999999
Frequencies,215,10731,SLO52,1,Yes,166,2.61
Frequencies,216,10731,SLO52,0,Implied no,6114,96.1
Frequencies,217,10731,SLO52,-1,Not reported,9,0.14000000000000001
Frequencies,218,10731,SLO52,-2,Not applicable,73,1.1499999999999999
Frequencies,219,10736,SLO53,1,Yes,609,9.57
Frequencies,220,10736,SLO53,0,Implied no,5671,89.14
Frequencies,221,10736,SLO53,-1,Not reported,9,0.14000000000000001
Frequencies,222,10736,SLO53,-2,Not applicable,73,1.1499999999999999
Frequencies,223,10741,SLO6,1,Yes,1987,31.23
Frequencies,224,10741,SLO6,0,Implied no,4293,67.48
Frequencies,225,10741,SLO6,-1,Not reported,9,0.14000000000000001
Frequencies,226,10741,SLO6,-2,Not applicable,73,1.1499999999999999
Frequencies,227,10746,SLO7,1,Yes,2868,45.08
